name,calories,fat,proteins,carbohydrate,Meal Type,Carb_Level,Protein_Level,Nutrient_Density
Pempek kapal selam,0.1504950495049505,0.023,0.025714285714285714,0.04358578052550232,4,High-Carb,Low-Protein,0.30764971168405997
Getuk singkong,0.201980198019802,0.013999999999999999,0.002857142857142857,0.07326120556414219,1,High-Carb,Low-Protein,0.3075452023766838
Ayam goreng mbok berek dada,0.29207920792079206,0.136,0.224,0.0015455950540958269,3,Low-Carb,High-Protein,0.30657878427140567
Ikan Patin bakar,0.1425742574257426,0.063,0.1,0.006646058732612055,3,Low-Carb,High-Protein,0.3061264592514884
Daun Tales,0.0702970297029703,0.021,0.023428571428571427,0.01901081916537867,2,Low-Carb,Low-Protein,0.30497854185299045
Batatas kelapa ubi bakar,0.10891089108910891,0.011000000000000001,0.008,0.036166924265842344,2,High-Carb,Low-Protein,0.3045298721211811
Ampas tahu mentah,0.06633663366336634,0.021,0.02857142857142857,0.012519319938176197,3,Low-Carb,High-Protein,0.3028559717935717
Nasi rames,0.15346534653465346,0.042,0.05885714285714286,0.029520865533230294,2,High-Carb,High-Protein,0.30220311773630953
acerola cherry juice,0.055445544554455446,0.006999999999999999,0.005714285714285714,0.01792890262751159,2,Low-Carb,Low-Protein,0.300166376020991
Ikan baung segar,0.12178217821782178,0.055,0.08628571428571429,0.005100463678516228,3,Low-Carb,High-Protein,0.2987783575425342
Ikan Lais bakar,0.14554455445544554,0.065,0.1,0.008346213292117466,3,Low-Carb,High-Protein,0.29781887502023724
triple zero greek yogurt dannon oikos,0.1188118811881188,0.0,0.00021714285714285713,0.0347758887171561,0,High-Carb,Low-Protein,0.2945222035218033
Kue Apem ,0.18485148514851485,0.016,0.009142857142857144,0.061205564142194746,0,High-Carb,Low-Protein,0.2940096869208282
Soto jeroan masakan,0.09108910891089109,0.043,0.06742857142857143,0.0021638330757341576,3,Low-Carb,High-Protein,0.2919351488570468
chestnuts raw,0.30594059405940593,0.033,0.02,0.10200927357032458,2,High-Carb,Low-Protein,0.2909355095830523
Jagung pipil var. metro kering,0.36435643564356435,0.046,0.03142857142857143,0.1205564142194745,1,High-Carb,High-Protein,0.2908819068309796
Sawo,0.09108910891089109,0.011000000000000001,0.002857142857142857,0.03462132921174652,4,High-Carb,Low-Protein,0.290684382590781
Sawo Manila segar,0.09108910891089109,0.011000000000000001,0.002857142857142857,0.03462132921174652,4,High-Carb,Low-Protein,0.290684382590781
Susu asam untuk bayi bubuk,0.41386138613861384,0.09,0.10857142857142857,0.10123647604327667,2,High-Carb,High-Protein,0.2894872997097598
Tepung Susu Asam untuk bayi,0.41386138613861384,0.09,0.10857142857142857,0.10123647604327667,2,High-Carb,High-Protein,0.2894872997097598
peach nectar,0.12376237623762376,0.013000000000000001,0.002857142857142857,0.04590417310664606,2,High-Carb,Low-Protein,0.2889490982787003
Bayam rebus,0.02277227722772277,0.006,0.006857142857142857,0.00571870170015456,3,Low-Carb,Low-Protein,0.2887526679424247
Ikan Mujair dendeng goreng,0.592079207920792,0.269,0.42457142857142854,0.014219474497681605,3,Low-Carb,High-Protein,0.2867701044514979
Kue Satu ,0.3894059405940594,0.027000000000000003,0.01542857142857143,0.12256568778979907,0,High-Carb,Low-Protein,0.2850341060923139
Kacang kedelai rebus,0.18712871287128713,0.08199999999999999,0.11542857142857142,0.019629057187017,1,Low-Carb,High-Protein,0.2835339604891229
Jagung pipil var. harapan kering,0.36336633663366336,0.051,0.03542857142857143,0.11777434312210201,1,High-Carb,High-Protein,0.28126610249977296
Pisang rotan segar,0.09702970297029703,0.012,0.0074285714285714285,0.03168469860896445,4,High-Carb,Low-Protein,0.27942980116134764
Lopis ,0.1616831683168317,0.022000000000000002,0.016,0.05100463678516229,4,High-Carb,Low-Protein,0.27834906319938807
Kelapa Muda daging,0.06732673267326733,0.009000000000000001,0.005714285714285714,0.021638330757341576,2,Low-Carb,Low-Protein,0.27258628417936087
Kacang kedelai kering,0.37722772277227723,0.167,0.23085714285714284,0.038485316846986084,1,High-Carb,High-Protein,0.2713008144024874
Ikan Sepat kering,0.2861386138613861,0.14,0.21714285714285714,0.0,3,Low-Carb,High-Protein,0.2695986623516842
Siomay ,0.09435643564356436,0.022000000000000002,0.025142857142857144,0.022256568778979906,4,Low-Carb,Low-Protein,0.2691830882070968
Ledre pisang,0.400990099009901,0.051,0.027428571428571427,0.1312210200927357,4,High-Carb,Low-Protein,0.2684588056620408
Jagung Rebus ,0.17326732673267328,0.018000000000000002,0.010285714285714285,0.05409582689335394,1,High-Carb,Low-Protein,0.26768620701594176
muesli with fruit nuts,0.22871287128712872,0.034,0.02457142857142857,0.07063369397217929,2,High-Carb,Low-Protein,0.267605642802358
Oncom Kedele,0.18514851485148515,0.06,0.07428571428571429,0.03493044822256569,4,High-Carb,High-Protein,0.2658184794475858
Oncom,0.18514851485148515,0.06,0.07428571428571429,0.03493044822256569,4,High-Carb,High-Protein,0.2658184794475858
Lupis ketan,0.16237623762376238,0.021,0.010285714285714285,0.05332302936630603,1,High-Carb,Low-Protein,0.2624058906011646
Gado-gado,0.13564356435643565,0.032,0.03485714285714286,0.03245749613601236,3,High-Carb,High-Protein,0.26034687907108695
Tempe kedelai murni mentah,0.19900990099009902,0.08800000000000001,0.11885714285714286,0.02086553323029366,3,Low-Carb,High-Protein,0.2598987082120178
Pempek adaan,0.1603960396039604,0.03,0.028,0.04296754250386399,4,High-Carb,Low-Protein,0.2554133330952852
Ampas tahu kukus,0.07425742574257425,0.021,0.023428571428571427,0.016537867078825347,3,Low-Carb,Low-Protein,0.2554112656945651
Kacang Kedelai kukus,0.07425742574257425,0.021,0.023428571428571427,0.016537867078825347,1,Low-Carb,Low-Protein,0.2554112656945651
Mi golosor,0.0702970297029703,0.008,0.001142857142857143,0.02457496136012365,3,Low-Carb,Low-Protein,0.25203862153525136
Ikan Patin segar,0.1306930693069307,0.066,0.09714285714285714,0.0017001545595054096,3,Low-Carb,High-Protein,0.25129687886014035
Jagung kuning pipil kering mentah,0.36237623762376237,0.073,0.056,0.10680061823802163,1,High-Carb,High-Protein,0.24780976538945035
Pempek kelesan,0.2089108910891089,0.061,0.07028571428571428,0.041112828438949,2,High-Carb,High-Protein,0.24124305448542605
Lemper ,0.2191089108910891,0.036000000000000004,0.021714285714285714,0.06707882534775889,4,High-Carb,Low-Protein,0.24094351025630223
Ikan kapar segar,0.1306930693069307,0.067,0.09714285714285714,0.0012364760432766616,3,Low-Carb,High-Protein,0.24009760620767323
rice pudding,0.12079207920792079,0.024,0.02057142857142857,0.0321483771251932,1,High-Carb,Low-Protein,0.23776035750513858
Dodol galamai,0.3445544554455446,0.038,0.002285714285714286,0.11761978361669241,4,High-Carb,Low-Protein,0.23771354250216334
cottage cheese creamed,0.019801980198019802,0.009000000000000001,0.012571428571428572,0.0010819165378670788,2,Low-Carb,Low-Protein,0.23498206142532835
Mie celon,0.100990099009901,0.021,0.017142857142857144,0.02751159196290572,1,High-Carb,Low-Protein,0.23422310815177702
Ayam goreng pioneer dada,0.29207920792079206,0.147,0.21371428571428572,0.0009273570324574961,3,Low-Carb,High-Protein,0.2315858483813688
Soto bandung masakan,0.041584158415841586,0.017,0.022285714285714284,0.004327666151468315,3,Low-Carb,Low-Protein,0.23117335134451344
Martabak Telur ,0.19801980198019803,0.051,0.05085714285714286,0.04559505409582689,0,High-Carb,High-Protein,0.2295324354736981
Bubur tinotuan (Manado),0.15445544554455445,0.002,0.013142857142857142,0.0241112828438949,0,Low-Carb,Low-Protein,0.2282464798568904
Mie bakso,0.11287128712871287,0.03,0.030285714285714284,0.02534775888717156,1,High-Carb,High-Protein,0.2271015660704647
Ikan Asin pari goreng,0.42574257425742573,0.23600000000000002,0.3325714285714286,0.0,3,Low-Carb,High-Protein,0.2268300319972338
Kacang Kedelai basah,0.2831683168316832,0.156,0.17257142857142857,0.04652241112828439,1,High-Carb,High-Protein,0.22281312257152552
Kacang kedelai segar,0.2831683168316832,0.156,0.17257142857142857,0.04652241112828439,1,High-Carb,High-Protein,0.22281312257152552
Ayam goreng sukabumi paha,0.2801980198019802,0.14300000000000002,0.20400000000000001,0.0007727975270479134,3,Low-Carb,High-Protein,0.22046043405399296
Tempe kedelai + jagung,0.1415841584158416,0.055,0.06857142857142857,0.017619783616692426,1,Low-Carb,High-Protein,0.22030001263628987
Dodol,0.3910891089108911,0.057,0.017142857142857144,0.12550231839258114,4,High-Carb,Low-Protein,0.21899090154425854
Ubi Jalar Sayur,0.18217821782178217,0.003,0.008,0.0347758887171561,1,High-Carb,Low-Protein,0.2183338428649259
Bir (4% alkohol),0.047524752475247525,0.0,0.0034285714285714284,0.0068006182380216385,2,Low-Carb,Low-Protein,0.21523467033837407
Sagu forno,0.2881188118811881,0.04,0.002857142857142857,0.09799072642967542,1,High-Carb,Low-Protein,0.21118946624854146
blackberry juice,0.09405940594059406,0.015,0.004571428571428572,0.030139103554868624,2,High-Carb,Low-Protein,0.20955185052832775
Kue thipan,0.24455445544554455,0.042,0.01657142857142857,0.07650695517774343,0,High-Carb,Low-Protein,0.2088621726148558
Kue Bugis ,0.2376237623762376,0.04,0.005714285714285714,0.08346213292117464,0,High-Carb,Low-Protein,0.20694989084343837
Buah Naga Putih segar,0.055445544554455446,0.01,0.004571428571428572,0.016846986089644512,4,Low-Carb,Low-Protein,0.20593555022818003
hibiscus tea,0.07326732673267326,0.013000000000000001,0.005142857142857143,0.02287480680061824,2,Low-Carb,Low-Protein,0.20496802115146992
Kacang belimbing (kecipir) kering,0.39603960396039606,0.16899999999999998,0.19657142857142856,0.0527047913446677,1,High-Carb,High-Protein,0.20269694347836087
Rawon masakan,0.0594059405940594,0.025,0.03085714285714286,0.0061823802163833074,3,Low-Carb,High-Protein,0.20266189359581496
Jagung kuning pipil rebus,0.15247524752475247,0.035,0.021714285714285714,0.04389489953632148,1,High-Carb,Low-Protein,0.20074723602860303
Sayur asem,0.028712871287128714,0.006,0.004,0.0077279752704791345,3,Low-Carb,Low-Protein,0.19948460495630754
Asinan Bogor sayuran,0.09702970297029703,0.026000000000000002,0.022285714285714284,0.02287480680061824,3,Low-Carb,Low-Protein,0.19746864136600065
Punai daging goreng,0.22178217821782178,0.113,0.14971428571428572,0.0068006182380216385,3,Low-Carb,High-Protein,0.19620470904051024
Getuk Lindri ,0.16970297029702971,0.04,0.022857142857142857,0.04945904173106646,4,High-Carb,Low-Protein,0.19042680340151677
Ayam  goreng Kentuckysayap,0.29405940594059404,0.152,0.20514285714285713,0.002472952086553323,3,Low-Carb,High-Protein,0.18913055993211794
Bakpia kue,0.2693069306930693,0.067,0.04971428571428571,0.06816074188562597,0,High-Carb,High-Protein,0.18891024660500635
Katul Jagung,0.35247524752475246,0.085,0.05142857142857143,0.09969088098918083,1,High-Carb,High-Protein,0.18758555472056046
Susu Kambing,0.06336633663366337,0.023,0.02457142857142857,0.010200927357032456,2,Low-Carb,Low-Protein,0.1857795601623418
Buah kelenting segar,0.10891089108910891,0.021,0.008,0.033075734157650694,4,High-Carb,Low-Protein,0.18433004841707543
Kelepon ,0.21188118811881188,0.054000000000000006,0.03085714285714286,0.062132921174652245,4,High-Carb,High-Protein,0.184017658010647
Martabak  manis,0.2626732673267327,0.055,0.026857142857142857,0.07619783616692426,0,High-Carb,Low-Protein,0.18294513396050693
Nopia spesial,0.3831683168316832,0.076,0.030285714285714284,0.11483771251931993,2,High-Carb,High-Protein,0.18039917020651847
Kacang Belimbing rebus,0.201980198019802,0.08800000000000001,0.09657142857142856,0.02704791344667697,1,High-Carb,High-Protein,0.176349790808813
Ketupat ketan,0.2099009900990099,0.046,0.022857142857142857,0.05965996908809892,1,High-Carb,Low-Protein,0.17397220449418707
Sapi keleponan segar,0.08316831683168317,0.046,0.06,0.0003091190108191654,3,Low-Carb,High-Protein,0.172048052766596
Sayur umbut rotan,0.05643564356435644,0.026000000000000002,0.03085714285714286,0.004791344667697064,3,Low-Carb,High-Protein,0.17096139875571195
Bakso ,0.07524752475247524,0.025,0.023428571428571427,0.014219474497681605,1,Low-Carb,Low-Protein,0.16808363975051857
Getuk goreng,0.3564356435643564,0.064,0.0074285714285714285,0.11483771251931993,4,High-Carb,Low-Protein,0.16346883801067744
breadfruit seeds,0.05643564356435644,0.017,0.012571428571428572,0.013601236476043277,2,Low-Carb,Low-Protein,0.16253030776027597
Ketupat Tahu ,0.10851485148514851,0.026000000000000002,0.014857142857142857,0.028748068006182383,3,High-Carb,Low-Protein,0.16223630577819023
Kue Talam ,0.1782178217821782,0.05,0.02857142857142857,0.04945904173106646,0,High-Carb,High-Protein,0.1572812008417063
Bongkrek (tempe bungkil),0.11782178217821783,0.035,0.025142857142857144,0.028284389489953633,3,High-Carb,Low-Protein,0.1563979927492958
Tempe bongkrek,0.11782178217821783,0.035,0.025142857142857144,0.028284389489953633,3,High-Carb,Low-Protein,0.1563979927492958
lemon pudding,0.1712871287128713,0.044000000000000004,0.023428571428571427,0.04667697063369397,4,High-Carb,Low-Protein,0.15240718815969942
Kue putu cangkir,0.300990099009901,0.07,0.030285714285714284,0.08485316846986089,0,High-Carb,High-Protein,0.14996750038143272
Mi kering,0.33564356435643566,0.017,0.05714285714285714,0.009737248840803708,3,Low-Carb,High-Protein,0.14860990249998798
Biji nangka/Biji salak,0.2594059405940594,0.054000000000000006,0.013142857142857142,0.07897990726429675,4,High-Carb,Low-Protein,0.146961235192282
Sop buntut masakan,0.0702970297029703,0.036000000000000004,0.04285714285714286,0.0034003091190108192,3,Low-Carb,High-Protein,0.14591379046460337
nut cereal,0.24257425742574257,0.059000000000000004,0.022857142857142857,0.0714064914992272,1,High-Carb,Low-Protein,0.14537193418073563
anise seeds,0.006930693069306931,0.003,0.002285714285714286,0.0017001545595054096,4,Low-Carb,Low-Protein,0.1422262693056991
Sawo kecik segar,0.1099009900990099,0.023,0.005142857142857143,0.03338485316846986,4,High-Carb,Low-Protein,0.14128688932146002
Beras Siger,0.3405940594059406,0.002,0.006285714285714286,0.0437403400309119,1,High-Carb,Low-Protein,0.1410063152424827
Martabak india,0.15148514851485148,0.042,0.025714285714285714,0.03755795981452859,0,High-Carb,Low-Protein,0.14042370036709198
Kacang Telur ,0.7405940594059406,0.20800000000000002,0.11885714285714286,0.1928902627511592,1,High-Carb,High-Protein,0.14008654836493475
rice drink,0.11188118811881188,0.023,0.004,0.03400309119010819,2,High-Carb,Low-Protein,0.1340972271133619
Nasi minyak,0.20495049504950497,0.05,0.02,0.05734157650695518,1,High-Carb,Low-Protein,0.13340510885441925
Kelinci daging segar,0.1405940594059406,0.078,0.09657142857142856,0.0,3,Low-Carb,High-Protein,0.13209161580711884
Tepung Kacang Kedelai,0.3435643564356436,0.20600000000000002,0.20514285714285713,0.04621329211746522,1,High-Carb,High-Protein,0.13201607324694978
Sayur umbut kelapa,0.06633663366336634,0.028999999999999998,0.029714285714285714,0.007882534775888716,2,Low-Carb,High-Protein,0.1295919075708885
Gudeg ,0.05247524752475247,0.016,0.009142857142857144,0.013601236476043277,3,Low-Carb,Low-Protein,0.1285170708084511
Mie ayam,0.100990099009901,0.039,0.03542857142857143,0.01622874806800618,1,Low-Carb,High-Protein,0.12533104026659522
Ayam goreng church texa sayap,0.29207920792079206,0.16,0.19428571428571428,0.00231839258114374,3,Low-Carb,High-Protein,0.12532210630576016
Kue jahe,0.4207920792079208,0.08800000000000001,0.009142857142857144,0.13075734157650695,0,High-Carb,Low-Protein,0.12333900266862363
Kacang Kapri Goreng ,0.4405940594059406,0.11,0.06285714285714286,0.10123647604327667,1,High-Carb,High-Protein,0.12277400244422751
Nasi Goreng ,0.2732673267326733,0.032,0.018285714285714287,0.04667697063369397,1,High-Carb,Low-Protein,0.120623876588721
Sapi paru goreng,0.26534653465346536,0.127,0.13657142857142857,0.02241112828438949,3,Low-Carb,High-Protein,0.12053082346359902
Bungkil Kelapa,0.36435643564356435,0.15,0.13142857142857142,0.061823802163833076,2,High-Carb,High-Protein,0.11870863432773879
Mie aceh rebus,0.11188118811881188,0.032,0.017142857142857144,0.027975270479134468,1,High-Carb,Low-Protein,0.11724947324109339
caraway seeds,0.02178217821782178,0.01,0.0074285714285714285,0.005100463678516228,4,Low-Carb,Low-Protein,0.11610037258101023
Tempe pasar segar,0.1485148514851485,0.077,0.08,0.014064914992272025,3,Low-Carb,High-Protein,0.11490298726785073
frozen yogurt,0.2188118811881188,0.063,0.029714285714285714,0.058114374034003095,0,High-Carb,High-Protein,0.11346982688346853
chocolate frozen yogurt,0.2188118811881188,0.063,0.029714285714285714,0.058114374034003095,2,High-Carb,High-Protein,0.11346982688346853
Sari Kedelai bubuk,0.3405940594059406,0.2,0.17142857142857143,0.06646058732612055,2,High-Carb,High-Protein,0.1112440057726542
Rasbi (Beras Ubi),0.3900990099009901,0.08800000000000001,0.012571428571428572,0.11839258114374032,1,High-Carb,Low-Protein,0.1101358847083173
Dodol kedondong,0.32772277227722774,0.076,0.010857142857142857,0.09860896445131374,4,High-Carb,Low-Protein,0.1021168134246514
Dodol banjarmasin,0.36435643564356435,0.086,0.014857142857142857,0.10819165378670788,4,High-Carb,Low-Protein,0.10168255954050033
Susu Kental Manis,0.3326732673267327,0.1,0.046857142857142854,0.08500772797527048,2,High-Carb,High-Protein,0.09578399642530079
Kacang Belimbing tempe,0.2099009900990099,0.1,0.1,0.019938176197836166,1,Low-Carb,High-Protein,0.09498802840521622
Tempe kacang belimbing,0.2099009900990099,0.1,0.1,0.019938176197836166,1,Low-Carb,High-Protein,0.09498802840521622
Onde-onde ,0.2857425742574258,0.08900000000000001,0.04742857142857143,0.06846986089644512,4,High-Carb,High-Protein,0.09413486338203289
Buah merah,0.08613861386138615,0.027000000000000003,0.014857142857142857,0.02024729520865533,4,Low-Carb,Low-Protein,0.09408491288154201
Ayam goreng kentucky dada,0.29504950495049503,0.168,0.19542857142857145,0.0001545595054095827,3,Low-Carb,High-Protein,0.09348613363196598
dill seeds,0.019801980198019802,0.01,0.006285714285714286,0.0055641421947449764,4,Low-Carb,Low-Protein,0.09341303490493
Gula Kelapa,0.3821782178217822,0.1,0.017142857142857144,0.11746522411128284,2,High-Carb,Low-Protein,0.090554587063597
Ayam goreng Kentucky paha,0.2831683168316832,0.161,0.18342857142857144,0.0017001545595054096,3,Low-Carb,High-Protein,0.08520953561652667
Sapi usus segar,0.12475247524752475,0.07200000000000001,0.08,0.00231839258114374,3,Low-Carb,High-Protein,0.08271026166341981
Usus Sapi,0.12871287128712872,0.07200000000000001,0.08,0.00231839258114374,3,Low-Carb,High-Protein,0.08016535030731821
Ayam goreng paha,0.2841584158415842,0.157,0.17714285714285713,0.0026275115919629057,3,Low-Carb,High-Protein,0.08013237452428555
Ampas Tahu,0.40990099009900993,0.18300000000000002,0.152,0.06383307573415764,3,High-Carb,High-Protein,0.08009982026734473
Sagu sinole,0.3504950495049505,0.083,0.004571428571428572,0.10649149922720248,1,High-Carb,Low-Protein,0.08006631697637633
Bihun Goreng ,0.15247524752475247,0.045,0.017142857142857144,0.03941267387944358,1,High-Carb,Low-Protein,0.07578577784992276
Bubur sagu,0.16534653465346535,0.04,0.001142857142857143,0.05100463678516229,1,High-Carb,Low-Protein,0.07346643512694696
Sate Usus ,0.12544554455445545,0.073,0.08,0.002009273570324575,3,Low-Carb,High-Protein,0.07181763038848564
Pempek kulit,0.24059405940594059,0.073,0.029714285714285714,0.060432766615146835,4,High-Carb,High-Protein,0.07126934514686532
Kacang mekah polong segar,0.02178217821782178,0.01,0.006285714285714286,0.005255023183925811,1,Low-Carb,Low-Protein,0.07073060938277366
Ikan Mujair goreng,0.4118811881188119,0.239,0.268,0.0,3,Low-Carb,High-Protein,0.07040848290248147
Sapi daging kurus segar,0.1722772277227723,0.1,0.112,0.0,3,Low-Carb,High-Protein,0.06965476809588632
Anak sapi daging kurus segar,0.1722772277227723,0.1,0.112,0.0,3,Low-Carb,High-Protein,0.06965476809588632
Ongol-ongol sagu,0.1099009900990099,0.027000000000000003,0.0017142857142857142,0.032766615146831525,1,High-Carb,Low-Protein,0.06806883892073064
Susu Kedelai,0.040594059405940595,0.025,0.02,0.0077279752704791345,2,Low-Carb,Low-Protein,0.06719968662196185
Semur Jengkol ,0.1905940594059406,0.06,0.025714285714285714,0.04683153013910356,3,High-Carb,Low-Protein,0.06582445469726715
Beef burger,0.25544554455445545,0.095,0.06057142857142857,0.05023183925811437,3,High-Carb,High-Protein,0.06186526365861271
Lanting getuk,0.4178217821782178,0.10800000000000001,0.005142857142857143,0.12426584234930449,4,High-Carb,Low-Protein,0.051238707905185435
Ikan Asin gabus goreng,0.4514851485148515,0.244,0.26571428571428574,0.0,3,Low-Carb,High-Protein,0.0480951315687406
Martabak mesir,0.27524752475247527,0.086,0.02914285714285714,0.0695517774343122,2,High-Carb,High-Protein,0.0461206271262865
Sapi ginjal segar,0.13564356435643565,0.081,0.08571428571428572,0.0013910355486862441,3,Low-Carb,High-Protein,0.0450097008452834
Ginjal Sapi,0.13960396039603962,0.081,0.08571428571428572,0.0013910355486862441,3,Low-Carb,High-Protein,0.04373283904563293
tapioca pudding,0.1415841584158416,0.043,0.012,0.03693972179289026,4,High-Carb,Low-Protein,0.04195158489313582
vanilla pudding,0.19306930693069307,0.057,0.012571428571428572,0.05239567233384853,4,High-Carb,Low-Protein,0.04126528326355782
Daun kasbi/singkong karet segar,0.09108910891089109,0.036000000000000004,0.022857142857142857,0.016846986089644512,1,Low-Carb,Low-Protein,0.04066444744742735
fennel seeds,0.006930693069306931,0.003,0.0017142857142857142,0.0015455950540958269,4,Low-Carb,Low-Protein,0.03749167278226379
Ayam usus goreng,0.46831683168316834,0.263,0.2582857142857143,0.021483771251931995,3,Low-Carb,High-Protein,0.03580791591337776
Karedok ,0.14524752475247524,0.059000000000000004,0.03371428571428572,0.03044822256568779,3,High-Carb,High-Protein,0.035542586671852096
Katul Beras,0.2722772277227723,0.14800000000000002,0.072,0.08438948995363214,1,High-Carb,High-Protein,0.03081219539218579
Pisang Siam goreng,0.6188118811881188,0.0,0.005714285714285714,0.012519319938176197,4,Low-Carb,Low-Protein,0.02946545911819651
Biskuit,0.4534653465346535,0.14400000000000002,0.03942857142857143,0.11607418856259659,0,High-Carb,High-Protein,0.02536629251337173
Pelecing kangkung,0.07425742574257425,0.027999999999999997,0.014285714285714285,0.015455950540958269,3,Low-Carb,Low-Protein,0.02345410381725903
Kambing daging segar,0.14752475247524752,0.092,0.09485714285714286,0.0,3,Low-Carb,High-Protein,0.019367078691039024
Daging Kambing,0.15247524752475247,0.092,0.09485714285714286,0.0,3,Low-Carb,High-Protein,0.018738281558765703
Tahu,0.06732673267326733,0.046,0.04457142857142857,0.002472952086553323,3,Low-Carb,High-Protein,0.01551189408159831
Karedok sayur,0.09108910891089109,0.033,0.012571428571428572,0.02179289026275116,3,Low-Carb,Low-Protein,0.014977683641967908
Mie kering,0.3336633663366337,0.11800000000000001,0.045142857142857144,0.07727975270479134,1,High-Carb,High-Protein,0.013254666346919767
espresso,0.0029702970297029703,0.00086,0.00012,0.0007727975270479134,2,Low-Carb,Low-Protein,0.011038117939757806
chocolate pudding,0.21089108910891088,0.069,0.017714285714285714,0.05332302936630603,2,High-Carb,Low-Protein,0.009660462320801469
Kacang negara,0.4752475247524752,0.19100000000000003,0.10514285714285714,0.09041731066460587,1,High-Carb,High-Protein,0.00959533290469033
corn pudding,0.32475247524752476,0.126,0.06342857142857143,0.06553323029366305,1,High-Carb,High-Protein,0.009120154049089134
Ikan Belut Segar goreng,0.41287128712871285,0.19399999999999998,0.148,0.04945904173106646,3,High-Carb,High-Protein,0.008377994452284772
Belut goreng,0.41287128712871285,0.19399999999999998,0.148,0.04945904173106646,3,High-Carb,High-Protein,0.008377994452284772
Ketumbar,0.4,0.161,0.08057142857142857,0.08377125193199382,4,High-Carb,High-Protein,0.008356680366855017
Kerupuk cumi goreng,0.4396039603960396,0.146,0.03942857142857143,0.11020092735703245,3,High-Carb,High-Protein,0.008256273501404728
yoplait light strawberry yogurt yoplait,0.07821782178217822,0.0,0.0,0.00011437403400309118,0,Low-Carb,Low-Protein,0.0014622316137872426
pesca tea santal,0.11485148514851486,0.0,0.0,0.0,2,Low-Carb,Low-Protein,0.0
apple juice martinellis,0.12079207920792079,0.0,0.0,0.0,2,Low-Carb,Low-Protein,0.0
nesfit diet cereal nestle,0.07425742574257425,0.0,0.0,0.0,2,Low-Carb,Low-Protein,0.0
Bagea kelapa asin,0.44554455445544555,0.139,0.018285714285714287,0.12071097372488407,2,High-Carb,Low-Protein,-7.4335595283803525e-06
Pisang Goreng ,0.21782178217821782,0.023,0.013142857142857142,0.009737248840803708,4,Low-Carb,Low-Protein,-0.0005504200026288022
Kerupuk Melinjo tebal goreng asin,0.4267326732673267,0.162,0.06342857142857143,0.0973724884080371,4,High-Carb,High-Protein,-0.0028095747734451742
Mie pangsit basah,0.10396039603960396,0.049,0.03371428571428572,0.014528593508500774,1,Low-Carb,High-Protein,-0.007282710756645522
Combro ,0.2079207920792079,0.066,0.009142857142857144,0.0553323029366306,4,High-Carb,Low-Protein,-0.007333718631721754
Ayam hati segar,0.2584158415841584,0.161,0.15657142857142856,0.002472952086553323,3,Low-Carb,High-Protein,-0.007567693073058642
Pepaya lodeh,0.2722772277227723,0.11599999999999999,0.06628571428571428,0.04667697063369397,3,High-Carb,High-Protein,-0.011155188962388384
Kerupuk Melinjo tebal goreng manis,0.43465346534653465,0.16399999999999998,0.05714285714285714,0.10154559505409583,4,High-Carb,High-Protein,-0.012220161591604283
Ayam goreng church texas dada,0.3346534653465347,0.20600000000000002,0.20114285714285715,0.0006182380216383308,3,Low-Carb,High-Protein,-0.012666512102610545
Bagea kelapa manis,0.44752475247524753,0.138,0.0074285714285714285,0.12457496136012364,2,High-Carb,Low-Protein,-0.01339915564219204
Kue Koya ,0.36237623762376237,0.043,0.024,0.012210200927357032,0,Low-Carb,Low-Protein,-0.018736825516873275
Barongko,0.15742574257425743,0.057999999999999996,0.017714285714285714,0.03632148377125193,4,High-Carb,Low-Protein,-0.025181430102909224
Keripik gadung,0.4415841584158416,0.145,0.016,0.11746522411128284,4,High-Carb,Low-Protein,-0.02612129431636113
muesli master crumble,0.12277227722772277,0.024,0.013714285714285714,0.006955177743431221,2,Low-Carb,Low-Protein,-0.02712753636204978
Sagu Lemak (Kue Sagon),0.44752475247524753,0.14800000000000002,0.016,0.1187017001545595,1,High-Carb,Low-Protein,-0.029715161131818962
Sop saudara masakan,0.08811881188118811,0.05,0.04114285714285714,0.006027820710973725,3,Low-Carb,High-Protein,-0.032107673470568775
Soto sukaraja masakan,0.07920792079207921,0.035,0.018285714285714287,0.013910355486862442,3,Low-Carb,Low-Protein,-0.03539917220666968
Sayur ndusuk,0.048514851485148516,0.025,0.017714285714285714,0.0055641421947449764,3,Low-Carb,Low-Protein,-0.03548473412852115
Kue Tambang ,0.5069306930693069,0.26,0.14857142857142858,0.09335394126738794,0,High-Carb,High-Protein,-0.035654961818913845
Kacang Sukro Putih ,0.48316831683168315,0.256,0.1462857142857143,0.09211746522411128,1,High-Carb,High-Protein,-0.036419573588743516
Ikan Mas pepes,0.20693069306930692,0.113,0.08685714285714285,0.018238021638330756,2,Low-Carb,High-Protein,-0.03820021663805192
Nasi gurih,0.18811881188118812,0.075,0.026857142857142857,0.0401854714064915,1,High-Carb,Low-Protein,-0.04229956247984834
Sayur kohu-kohu,0.1316831683168317,0.066,0.04171428571428571,0.01731066460587326,3,Low-Carb,High-Protein,-0.0529680201423992
Telur burung puyuh segar,0.11485148514851486,0.07,0.06114285714285714,0.002472952086553323,3,Low-Carb,High-Protein,-0.05558600462440322
Oncom Goreng ,0.35970297029702974,0.193,0.11028571428571429,0.06228748068006182,4,High-Carb,High-Protein,-0.05678782198972178
