name,calories,fat,proteins,carbohydrate,Meal Type,Carb_Level,Protein_Level,Nutrient_Density
Ikan Gabus segar,0.0732673267326732,0.017,0.144,0.0,3,Low-Carb,High-Protein,1.7333547204288176
Teh,0.1306930693069307,0.0069999999999999,0.1114285714285714,0.104791344667697,2,High-Carb,High-Protein,1.6008371091799312
Kerbau daging segar,0.0782178217821782,0.005,0.1068571428571428,0.0,3,Low-Carb,High-Protein,1.3022075829880433
Ikan kayu kering,0.299009900990099,0.019,0.404,0.0006182380216383,3,Low-Carb,High-Protein,1.2896460856268486
Telur Ayam bagian putih,0.0495049504950495,0.0,0.0617142857142857,0.0012364760432766,3,Low-Carb,High-Protein,1.2715797015927863
Ikan Teri Nasi kering,0.1425742574257426,0.006,0.1857142857142857,0.0,1,Low-Carb,High-Protein,1.260487190828929
Daging Kerbau,0.0831683168316831,0.005,0.1068571428571428,0.0,3,Low-Carb,High-Protein,1.2246961588404033
Ikan Beunteur,0.0653465346534653,0.0,0.08,0.0,3,Low-Carb,High-Protein,1.2242236899102008
Ikan titang segar,0.0811881188118811,0.004,0.0994285714285714,0.0035548686244204,3,Low-Carb,High-Protein,1.2191712572018543
Ikan lehoma segar,0.0891089108910891,0.009,0.1165714285714285,0.0,3,Low-Carb,High-Protein,1.207176928982717
Telur bebek bagian putih segar,0.0534653465346534,0.0,0.0628571428571428,0.0012364760432766,3,Low-Carb,High-Protein,1.1987656358542864
Telur Bebek bagian putih,0.0534653465346534,0.0,0.0628571428571428,0.0012364760432766,3,Low-Carb,High-Protein,1.1987656358542864
Ikan kakap segar,0.091089108910891,0.0069999999999999,0.1142857142857142,0.0,3,Low-Carb,High-Protein,1.1777976288365914
Ikan Asin kering,0.1910891089108911,0.015,0.24,0.0,3,Low-Carb,High-Protein,1.1774549780853476
Ikan Teri bubuk,0.2742574257425743,0.023,0.3428571428571428,0.0027820710973724,3,Low-Carb,High-Protein,1.1764058408814477
Sapi dideh/darah,0.097029702970297,0.011,0.1251428571428571,0.0,3,Low-Carb,High-Protein,1.1763581386996493
Umbi Uwi segar,0.1188118811881188,0.005,0.016,0.1272024729520865,1,High-Carb,Low-Protein,1.1631943571275554
Ikan layur segar,0.0811881188118811,0.01,0.1028571428571428,0.0006182380216383,3,Low-Carb,High-Protein,1.1513289249433516
Cumi-cumi segar,0.0742574257425742,0.0069999999999999,0.092,0.0001545595054095,3,Low-Carb,High-Protein,1.1467326253401624
Ikan Kembung,0.1019801980198019,0.01,0.1257142857142857,0.0,3,Low-Carb,High-Protein,1.1346629374938035
Kerupuk Sayong ,0.0462376237623762,0.173,0.0988571428571428,0.1256568778979907,4,High-Carb,High-Protein,1.1140907008795928
Belut segar,0.0693069306930693,0.008,0.0834285714285714,0.0015455950540958,3,Low-Carb,High-Protein,1.110611234716383
Dideh darah sapi,0.1029702970297029,0.011,0.1251428571428571,0.0,3,Low-Carb,High-Protein,1.1084919820902295
Udang besar segar,0.0554455445544554,0.006,0.0651428571428571,0.0018547140649149,2,Low-Carb,High-Protein,1.100114925067419
Ikan Mujair segar,0.0881188118811881,0.01,0.1068571428571428,0.0,3,Low-Carb,High-Protein,1.0991528555205639
Ikan hiu segar,0.0564356435643564,0.003,0.0611428571428571,0.0034003091190108,3,Low-Carb,High-Protein,1.0904823953906537
Ikan tarmon segar,0.095049504950495,0.011,0.1114285714285714,0.0030911901081916,3,Low-Carb,High-Protein,1.0891026995667097
Ikan kacangan segar,0.0762376237623762,0.009,0.0891428571428571,0.0024729520865533,1,Low-Carb,High-Protein,1.08364769918868
Ikan malalugis segar,0.098019801980198,0.0139999999999999,0.1177142857142857,0.0013910355486862,3,Low-Carb,High-Protein,1.0722756714866015
Ikan cakalang segar,0.1059405940594059,0.0069999999999999,0.112,0.008500772797527,3,Low-Carb,High-Protein,1.0713523220528705
Ikan Teri Kering tawar,0.3277227722772277,0.042,0.3925714285714285,0.0,3,Low-Carb,High-Protein,1.069716200736496
Ikan baronang segar,0.0772277227722772,0.006,0.0828571428571428,0.0057187017001545,3,Low-Carb,High-Protein,1.0692374752951312
Gulai asam keueung masakan,0.0514851485148514,0.005,0.0571428571428571,0.0027820710973724,3,Low-Carb,High-Protein,1.0667903858527341
Ikan sepat segar,0.0831683168316831,0.006,0.0868571428571428,0.0072642967542503,3,Low-Carb,High-Protein,1.0595426651120874
Ikan bulan-bulan segar,0.1326732673267326,0.013,0.1457142857142857,0.0077279752704791,3,Low-Carb,High-Protein,1.0585493616399797
Menjangan daging dendeng mentah,0.3188118811881188,0.02,0.3188571428571428,0.0350850077279752,3,High-Carb,High-Protein,1.0474550129236213
Kerupuk Kulit kerbau,0.4178217821782178,0.04,0.4742857142857143,0.0,4,Low-Carb,High-Protein,1.039401710030437
Toge kacang tunggak,0.0346534653465346,0.002,0.0285714285714285,0.0089644513137557,1,Low-Carb,High-Protein,1.0254343712948881
greek yogurt,0.099009900990099,0.0069999999999999,0.0988571428571428,0.0094281298299845,0,Low-Carb,High-Protein,1.0229709221336734
Ikan tahuman segar,0.0871287128712871,0.009,0.0908571428571428,0.0063369397217928,3,Low-Carb,High-Protein,1.0122159212118702
Ikan Gabus kering,0.2891089108910891,0.04,0.3314285714285714,0.0,3,Low-Carb,High-Protein,1.00801999672144
Ikan Layang,0.1079207920792079,0.017,0.1257142857142857,0.0,3,Low-Carb,High-Protein,1.0073432216034381
Tepung Ikan,0.3128712871287128,0.065,0.3434285714285714,0.0346213292117465,1,High-Carb,High-Protein,1.0005676869410043
Ikan tepung mentah,0.3128712871287128,0.065,0.3434285714285714,0.0346213292117465,1,High-Carb,High-Protein,1.0005676869410043
Ikan cakalang asin mentah,0.196039603960396,0.022,0.2085714285714285,0.008500772797527,3,Low-Carb,High-Protein,0.9950601937972191
Ikan terbang segar,0.097029702970297,0.017,0.112,0.0015455950540958,3,Low-Carb,High-Protein,0.99500046994043
Ikan banjar segar,0.1099009900990099,0.009,0.1108571428571428,0.0074188562596599,3,Low-Carb,High-Protein,0.9943040978453326
Ikan telan segar,0.094059405940594,0.0069999999999999,0.0902857142857142,0.0100463678516228,3,Low-Carb,High-Protein,0.992256850308334
Ikan bambangan segar,0.1108910891089108,0.013,0.1142857142857142,0.0057187017001545,3,Low-Carb,High-Protein,0.964941835307802
Ikan Bawal,0.095049504950495,0.017,0.1085714285714285,0.0,3,Low-Carb,High-Protein,0.9633976023496298
Ikan bili segar,0.0871287128712871,0.0069999999999999,0.0811428571428571,0.0095826893353941,3,Low-Carb,High-Protein,0.9609299023162786
Ikan katombo asin,0.1603960396039604,0.0279999999999999,0.1811428571428571,0.0004636785162287,3,Low-Carb,High-Protein,0.9576644060162139
Ikan Teri kering,0.1683168316831683,0.03,0.1908571428571428,0.0,3,Low-Carb,High-Protein,0.9556749944351169
Ikan Selar kering,0.192079207920792,0.035,0.2171428571428571,0.0,3,Low-Carb,High-Protein,0.9482645771498084
Ikan turi segar,0.095049504950495,0.02,0.1097142857142857,0.0003091190108191,3,Low-Carb,High-Protein,0.9471112728121912
Ikan Pindang layang mentah,0.1514851485148514,0.0279999999999999,0.1714285714285714,0.0,3,Low-Carb,High-Protein,0.9468098095748343
Pindang Ikan Layang,0.1514851485148514,0.0279999999999999,0.1714285714285714,0.0,3,Low-Carb,High-Protein,0.9468098095748343
cottage cheese nonfat,0.1029702970297029,0.004,0.0857142857142857,0.0149922720247295,2,Low-Carb,High-Protein,0.9391603342737288
Petis Ikan,0.1594059405940594,0.002,0.1142857142857142,0.0370942812982998,3,High-Carb,High-Protein,0.9370984414312316
Ikan sarden segar,0.1079207920792079,0.018,0.1137142857142857,0.0052550231839258,3,Low-Carb,High-Protein,0.9355785050725092
Kopi bubuk instant,0.1277227722772277,0.005,0.0702857142857142,0.0540958268933539,2,High-Carb,High-Protein,0.9346853686716003
Sate Kulit ,0.1089108910891089,0.005,0.0885714285714285,0.017774343122102,3,Low-Carb,High-Protein,0.9305299052296502
Ikan Belida segar,0.0792079207920792,0.0139999999999999,0.0839999999999999,0.0034003091190108,3,Low-Carb,High-Protein,0.9266672034540678
Ikan lomak asin mentah,0.2554455445544554,0.023,0.2302857142857142,0.0292117465224111,3,High-Carb,High-Protein,0.925819768752869
Toge kacang ijo,0.0227722772277227,0.002,0.0165714285714285,0.0063369397217928,1,Low-Carb,Low-Protein,0.9181097689255201
cottage cheese low fat,0.1613861386138614,0.023,0.16,0.0094281298299845,2,Low-Carb,High-Protein,0.9073097837141276
Ikan kima segar,0.0693069306930693,0.0069999999999999,0.0617142857142857,0.0080370942812983,3,Low-Carb,High-Protein,0.9053997048834004
Ikan selar kuning cue mentah,0.1366336633663366,0.033,0.1542857142857142,0.0,3,Low-Carb,High-Protein,0.8876643107798369
Tempe lamtoro var. gung tanpa kulit,0.1297029702970297,0.008,0.1028571428571428,0.0200927357032457,3,Low-Carb,High-Protein,0.8862479559966169
Ikan Gabus asap mentah,0.2584158415841584,0.023,0.2177142857142857,0.0338485316846986,3,High-Carb,High-Protein,0.8844733802868202
Ikan Pindang selar mentah,0.1405940594059406,0.03,0.1542857142857142,0.0,3,Low-Carb,High-Protein,0.8839977365553339
Pindang Ikan Selar Kecil,0.1405940594059406,0.03,0.1542857142857142,0.0,3,Low-Carb,High-Protein,0.8839977365553339
Ikan hiu kering,0.295049504950495,0.036,0.2645714285714285,0.0312210200927357,3,High-Carb,High-Protein,0.8805016236381412
Daun Koro,0.0227722772277227,0.003,0.0171428571428571,0.0057187017001545,3,Low-Carb,Low-Protein,0.8721431985570103
Ikan mayong segar,0.096039603960396,0.02,0.1022857142857142,0.0006182380216383,3,Low-Carb,High-Protein,0.863217731757907
Ikan selar segar,0.099009900990099,0.022,0.1074285714285714,0.0,3,Low-Carb,High-Protein,0.8628198569480161
Ikan sunu asin mentah,0.197029702970297,0.038,0.1948571428571428,0.0109737248840803,3,Low-Carb,High-Protein,0.8518005834173171
Daun Kacang Panjang,0.0336633663366336,0.004,0.0234285714285714,0.0089644513137557,1,Low-Carb,Low-Protein,0.8434147388489465
Ikan Mas,0.0851485148514851,0.02,0.0914285714285714,0.0,3,Low-Carb,High-Protein,0.8388605801589674
Sapi paru dendeng mentah,0.3564356435643564,0.06,0.3274285714285714,0.0296754250386398,3,High-Carb,High-Protein,0.8335394293251659
Ayam dideh/darah segar,0.0742574257425742,0.019,0.0788571428571428,0.001081916537867,3,Low-Carb,High-Protein,0.820634948635491
Ikan Mujair pepes,0.1198019801980198,0.0279999999999999,0.124,0.0012364760432766,2,Low-Carb,High-Protein,0.8116365376099709
Pindang Ikan Benggol,0.1683168316831683,0.042,0.1771428571428571,0.0,3,Low-Carb,High-Protein,0.8029027928380289
Ikan Pindang benggol mentah,0.1683168316831683,0.042,0.1771428571428571,0.0,3,Low-Carb,High-Protein,0.8029027928380289
Dideh darah ayam,0.0762376237623762,0.019,0.0788571428571428,0.001081916537867,3,Low-Carb,High-Protein,0.7993200347496733
Daun kacang panjang segar,0.0297029702970297,0.003,0.0177142857142857,0.0089644513137557,1,Low-Carb,Low-Protein,0.7971573089813248
Ikan peda banjar mentah,0.1544554455445544,0.04,0.16,0.0030911901081916,3,Low-Carb,High-Protein,0.7969313917215891
Ikan Pepetek,0.1742574257425742,0.044,0.1828571428571428,0.0,3,Low-Carb,High-Protein,0.7968460765407782
Koro Loke biji,0.0326732673267326,0.002,0.0154285714285714,0.012210200927357,3,Low-Carb,Low-Protein,0.7846778046940908
Kangkung,0.0287128712871287,0.003,0.0171428571428571,0.0083462132921174,3,Low-Carb,Low-Protein,0.7832127618770606
Buaya daging dendeng mentah,0.3613861386138614,0.048,0.2834285714285714,0.0476043276661514,3,High-Carb,High-Protein,0.7831847590933244
Kool Kembang,0.0247524752475247,0.002,0.0137142857142857,0.0075734157650695,4,Low-Carb,Low-Protein,0.7791916604228705
Ikan Pindang banjar mentah,0.1554455445544554,0.042,0.16,0.0027820710973724,3,Low-Carb,High-Protein,0.7770006817685197
Peda Ikan Banjar,0.1544554455445544,0.04,0.16,0.0,3,Low-Carb,High-Protein,0.776918046876748
Ikan kakatua segar,0.0811881188118811,0.012,0.0651428571428571,0.0098918083462132,3,Low-Carb,High-Protein,0.7763930242317878
Daun Kacang Panjang kukus,0.0396039603960396,0.003,0.0211428571428571,0.0123647604327666,1,Low-Carb,Low-Protein,0.770297893762681
Susu skim bubuk,0.3554455445544554,0.01,0.2034285714285714,0.080370942812983,2,High-Carb,High-Protein,0.7702973019044432
Bonggol Pisang,0.0425742574257425,0.0,0.0148571428571428,0.0179289026275115,4,Low-Carb,Low-Protein,0.7700727480471017
Ikan tongkol segar,0.099009900990099,0.015,0.0782857142857142,0.0123647604327666,3,Low-Carb,High-Protein,0.764062077629672
Tepung Susu Skim,0.3584158415841584,0.01,0.2034285714285714,0.080370942812983,2,High-Carb,High-Protein,0.7639136404176606
Kacang ranti polong,0.0366336633663366,0.002,0.0177142857142857,0.012210200927357,1,Low-Carb,Low-Protein,0.7622422065792028
Ikan Lemuru,0.1108910891089108,0.03,0.1142857142857142,0.0,3,Low-Carb,High-Protein,0.7600696764124842
Pindang Ikan Banjar,0.1554455445544554,0.042,0.16,0.0,3,Low-Carb,High-Protein,0.7591033968507593
Susu Skim (tak berlemak),0.0356435643564356,0.001,0.02,0.0078825347758887,2,Low-Carb,Low-Protein,0.7541832888479412
Susu skim segar,0.0356435643564356,0.001,0.02,0.0078825347758887,2,Low-Carb,Low-Protein,0.7541832888479412
Sapi daging dendeng mentah,0.298019801980198,0.09,0.3142857142857143,0.0,3,Low-Carb,High-Protein,0.7525840907596006
Sop daging sapi masakan,0.0485148514851485,0.005,0.0331428571428571,0.0081916537867078,3,Low-Carb,High-Protein,0.7489204005970604
Sop kambing masakan,0.0336633663366336,0.008,0.0314285714285714,0.0017001545595054,3,Low-Carb,High-Protein,0.7464488039607534
Ikan oci kembung segar,0.1237623762376237,0.034,0.1217142857142857,0.0034003091190108,3,Low-Carb,High-Protein,0.7361999777572158
Daun Singkong rebus,0.0306930693069306,0.006,0.0211428571428571,0.0074188562596599,1,Low-Carb,Low-Protein,0.7350512301548315
Belutlaut segar,0.092079207920792,0.015,0.0731428571428571,0.0094281298299845,3,Low-Carb,High-Protein,0.733827480395859
Bayam Merah,0.0504950495049505,0.005,0.0262857142857142,0.0154559505409582,3,Low-Carb,Low-Protein,0.7276146389049771
Pepaya Muda,0.0257425742574257,0.001,0.012,0.0075734157650695,4,Low-Carb,Low-Protein,0.7214777396232003
Kacang ercis segar,0.1277227722772277,0.0069999999999999,0.0708571428571428,0.0282843894899536,1,High-Carb,High-Protein,0.7214125507278392
Daun singkong ampenan segar,0.0495049504950495,0.011,0.0354285714285714,0.0109737248840803,1,Low-Carb,High-Protein,0.7151119402543712
Daun singkong segar,0.0495049504950495,0.011,0.0354285714285714,0.0109737248840803,1,Low-Carb,High-Protein,0.7151119402543712
Ikan Teri tepung,0.3435643564356436,0.064,0.2788571428571428,0.0302936630602782,1,High-Carb,High-Protein,0.7135492602070386
Ikan cakalang perut segar,0.0851485148514851,0.011,0.0582857142857142,0.0134466769706336,3,Low-Carb,High-Protein,0.7132441254923787
Ikan biawan segar,0.0891089108910891,0.025,0.0851428571428571,0.0032457496136012,3,Low-Carb,High-Protein,0.7113530484160443
Tempe kacang babi,0.1376237623762376,0.008,0.0714285714285714,0.0338485316846986,1,High-Carb,High-Protein,0.7068284909901208
Ikan cakalang asap mentah,0.201980198019802,0.0559999999999999,0.1954285714285714,0.002936630602782,3,Low-Carb,High-Protein,0.7048438341146792
Bayam segar,0.0356435643564356,0.005,0.02,0.0100463678516228,3,Low-Carb,Low-Protein,0.702670050927434
Koro Wedus buah muda,0.0376237623762376,0.003,0.0171428571428571,0.012210200927357,3,Low-Carb,Low-Protein,0.700417927073945
Ikan teri segar,0.0732673267326732,0.0139999999999999,0.0588571428571428,0.0063369397217928,3,Low-Carb,High-Protein,0.6987205094190622
Daun singkong ambon segar,0.1425742574257426,0.012,0.0725714285714285,0.0389489953632148,1,High-Carb,High-Protein,0.6980202998158812
Sapi liver segar,0.1306930693069307,0.032,0.1125714285714285,0.0092735703245749,3,Low-Carb,High-Protein,0.6874451103439545
Ikan bubara segar,0.099009900990099,0.024,0.0839999999999999,0.0075734157650695,3,Low-Carb,High-Protein,0.682484606132679
Kue Pacar Cina ,0.1254455445544554,0.0069999999999999,0.004,0.0885625965996908,0,High-Carb,Low-Protein,0.6820641963760814
Sapi daging asap,0.1801980198019802,0.06,0.1828571428571428,0.0,3,Low-Carb,High-Protein,0.681785855395606
Kacang Endel biji,0.3277227722772277,0.01,0.1428571428571428,0.0896445131375579,1,High-Carb,High-Protein,0.678930473821357
kacang hijau rebus,0.1079207920792079,0.005,0.0497142857142857,0.0282843894899536,1,High-Carb,High-Protein,0.6764034751263469
Daun kesum segar,0.0475247524752475,0.008,0.0257142857142857,0.014064914992272,2,Low-Carb,Low-Protein,0.6686732782002566
Hati Sapi,0.1346534653465346,0.032,0.1125714285714285,0.0092735703245749,3,Low-Carb,High-Protein,0.6672262866648084
Jagung muda,0.0346534653465346,0.001,0.0125714285714285,0.0114374034003091,1,Low-Carb,Low-Protein,0.6639499914846746
Ikan Belida bakar,0.1267326732673267,0.03,0.1028571428571428,0.0111282843894899,3,Low-Carb,High-Protein,0.6626922828116673
Teh hijau daun kering,0.297029702970297,0.048,0.1617142857142857,0.0828438948995363,2,High-Carb,High-Protein,0.6617436468629231
Kacang Arab,0.3267326732673267,0.0139999999999999,0.136,0.0930448222565687,1,High-Carb,High-Protein,0.6581654719151754
Teh melati daun kering,0.296039603960396,0.035,0.1377142857142857,0.0911901081916537,2,High-Carb,High-Protein,0.6549925628846499
Kacang babi kering,0.3376237623762376,0.032,0.1737142857142857,0.0792890262751159,1,High-Carb,High-Protein,0.6545826509701413
Leunca buah,0.0326732673267326,0.001,0.0108571428571428,0.0114374034003091,4,Low-Carb,Low-Protein,0.6517222266841671
Kacang merah kering,0.3108910891089109,0.011,0.1262857142857143,0.0868624420401854,1,High-Carb,High-Protein,0.6502196852461039
Daging Asap,0.1891089108910891,0.06,0.1828571428571428,0.0,3,Low-Carb,High-Protein,0.6496599902048383
Daun Singkong,0.0722772277227722,0.012,0.0388571428571428,0.0200927357032457,1,Low-Carb,High-Protein,0.649571524366477
Daun ubi merah segar,0.0475247524752475,0.003,0.0171428571428571,0.0166924265842349,1,Low-Carb,Low-Protein,0.6488121096694203
Ikan sidat segar,0.0801980198019802,0.019,0.0651428571428571,0.0058732612055641,3,Low-Carb,High-Protein,0.6485879562724638
Ikan calo/ peda mentah,0.0801980198019802,0.019,0.0651428571428571,0.0058732612055641,3,Low-Carb,High-Protein,0.6485879562724638
Sate penyu masakan,0.1772277227722772,0.035,0.1285714285714285,0.0205564142194745,3,Low-Carb,High-Protein,0.6439579375491348
Tempe gembus yogya,0.0752475247524752,0.0069999999999999,0.0388571428571428,0.0163833075734157,3,Low-Carb,High-Protein,0.641081676873297
Daun Jambu Mete muda,0.0722772277227722,0.005,0.0262857142857142,0.0250386398763523,4,Low-Carb,Low-Protein,0.6409171284573627
Kacang merah tua kering,0.2772277227722772,0.016,0.0954285714285714,0.0976816074188562,1,High-Carb,High-Protein,0.6388594120996274
Kacang hijau kering,0.3198019801980198,0.015,0.1308571428571428,0.0877897990726429,1,High-Carb,High-Protein,0.6367887560137462
Kacang Kapri muda,0.097029702970297,0.004,0.0382857142857142,0.0273570324574961,1,High-Carb,High-Protein,0.6352911486385948
Kacang tolo / tunggak kering,0.3277227722772277,0.019,0.1394285714285714,0.0874806800618238,1,High-Carb,High-Protein,0.6344039373333006
Kacang gude biji kering,0.3128712871287128,0.01,0.1182857142857142,0.0896445131375579,1,High-Carb,High-Protein,0.6326230719879815
Daun Ubi Jalar kukus,0.0554455445544554,0.003,0.0177142857142857,0.0200927357032457,1,Low-Carb,Low-Protein,0.6277581713563156
Daun ubi merah kukus,0.0554455445544554,0.003,0.0177142857142857,0.0200927357032457,1,Low-Carb,Low-Protein,0.6277581713563156
Kacang Tunggak (tolo),0.3386138613861386,0.0139999999999999,0.1308571428571428,0.0952086553323029,1,High-Carb,High-Protein,0.626274338111868
Empal (daging) Goreng masakan,0.2455445544554455,0.069,0.2068571428571428,0.0156105100463678,3,Low-Carb,High-Protein,0.625006847482378
Kangkung kukus,0.0297029702970297,0.0069999999999999,0.0182857142857142,0.0072642967542503,3,Low-Carb,Low-Protein,0.6244960136463488
Kacang tolo rebus,0.1366336633663366,0.011,0.0611428571428571,0.0349304482225656,1,High-Carb,High-Protein,0.6226334026039154
Kacang Tunggak rebus,0.1366336633663366,0.011,0.0611428571428571,0.0349304482225656,1,High-Carb,High-Protein,0.6226334026039154
Kacang Merah,0.3326732673267327,0.017,0.132,0.0919629057187016,1,High-Carb,High-Protein,0.6221187691545588
kacang galing segar,0.3326732673267327,0.017,0.132,0.0919629057187016,1,High-Carb,High-Protein,0.6221187691545588
Petis udang pasta,0.2178217821782178,0.009,0.0857142857142857,0.0587326120556414,1,High-Carb,High-Protein,0.6218215395812335
Daun singkong kopang segar,0.0732673267326732,0.0069999999999999,0.036,0.0165378670788253,1,Low-Carb,High-Protein,0.6215218650341893
Kacang Ijo,0.3415841584158416,0.012,0.1268571428571428,0.0972179289026275,1,High-Carb,High-Protein,0.6208556388787616
Gulai ikan masakan,0.1049504950495049,0.033,0.0942857142857142,0.0038639876352395,3,Low-Carb,High-Protein,0.6207601129476338
Ikan Bekasang,0.1366336633663366,0.0069999999999999,0.08,0.0114374034003091,3,Low-Carb,High-Protein,0.6179793715590366
Jeruk Nipis,0.0366336633663366,0.001,0.0045714285714285,0.0190108191653786,4,Low-Carb,Low-Protein,0.6164175035809886
Koro Wedus biji,0.3346534653465347,0.015,0.1268571428571428,0.0942812982998454,3,High-Carb,High-Protein,0.6159739746593008
Kacang gude rebus,0.1455445544554455,0.005,0.0514285714285714,0.0425038639876352,1,High-Carb,High-Protein,0.6110281811694266
Daun Ubi Jalar,0.0465346534653465,0.004,0.016,0.0160741885625966,1,Low-Carb,Low-Protein,0.6032834283395736
Koro Kerupuk biji,0.1237623762376237,0.0069999999999999,0.0474285714285714,0.0341576506955177,3,High-Carb,High-Protein,0.6026518053360539
Kacang Gude biji,0.3326732673267327,0.0139999999999999,0.1182857142857142,0.0958268933539412,1,High-Carb,High-Protein,0.6015271612310096
instant coffee with water decaffeinated,0.0039603960396039,0.0,0.0011428571428571,0.0012364760432766,2,Low-Carb,Low-Protein,0.6006299704312346
Kangkung rebus,0.0217821782178217,0.006,0.0142857142857142,0.004791344667697,3,Low-Carb,Low-Protein,0.6003283277879224
Tespong daun,0.0584158415841584,0.003,0.0165714285714285,0.0214837712519319,2,Low-Carb,Low-Protein,0.6000872158221362
Kacang Merah segar rebus,0.1425742574257426,0.01,0.0571428571428571,0.0381761978361669,1,High-Carb,High-Protein,0.598414174517347
Kacang Merah kering rebus,0.1564356435643564,0.009,0.0588571428571428,0.0435857805255023,1,High-Carb,High-Protein,0.5973211982408946
Kacang Panjang kukus,0.0386138613861386,0.006,0.0171428571428571,0.0117465224111282,1,Low-Carb,Low-Protein,0.5927608887442956
Belibis daging segar,0.1297029702970297,0.043,0.1154285714285714,0.0043276661514683,3,Low-Carb,High-Protein,0.591780169907393
Daun kacang ma segar,0.0356435643564356,0.006,0.0165714285714285,0.0105100463678516,1,Low-Carb,Low-Protein,0.5914358982893237
Ubi Jalar Goreng ,0.1584158415841584,0.013,0.0211428571428571,0.0854714064914992,1,High-Carb,Low-Protein,0.5909363089064243
Ikan cakalang jantung segar,0.1148514851485148,0.012,0.064,0.0157650695517774,3,Low-Carb,High-Protein,0.5900183131793008
Beef yakiniku masakan,0.1306930693069307,0.011,0.056,0.0319938176197836,3,High-Carb,High-Protein,0.5891148544695335
Kacang hijau var. siwalik kering,0.3356435643564356,0.021,0.1188571428571428,0.0998454404945904,1,High-Carb,High-Protein,0.5890236409185051
Kacang Gude biji muda,0.1128712871287128,0.006,0.04,0.0321483771251932,1,High-Carb,High-Protein,0.5860462192084541
Daun ubi putih segar,0.0455445544554455,0.002,0.016,0.0126738794435857,1,Low-Carb,Low-Protein,0.5856527549725883
Ikan lidah segar,0.1029702970297029,0.032,0.0891428571428571,0.0030911901081916,3,Low-Carb,High-Protein,0.5849595857151697
Koro Benguk biji,0.3287128712871287,0.03,0.1371428571428571,0.0850077279752704,3,High-Carb,High-Protein,0.5845527125634611
lime juice,0.0603960396039603,0.002,0.0057142857142857,0.0315301391035548,2,High-Carb,Low-Protein,0.58354556860647
Daun talas segar,0.0584158415841584,0.004,0.0171428571428571,0.0208655332302936,1,Low-Carb,Low-Protein,0.5821675641973283
Tempe koro benguk,0.1396039603960396,0.013,0.0582857142857142,0.0358578052550231,3,High-Carb,High-Protein,0.5812366502633185
Koro Benguk tempe,0.1396039603960396,0.013,0.0582857142857142,0.0358578052550231,3,High-Carb,High-Protein,0.5812366502633185
Srikaya,0.1,0.006,0.0097142857142857,0.0544049459041731,4,High-Carb,Low-Protein,0.5811865043195448
Koro wedus polong,0.0455445544554455,0.003,0.0171428571428571,0.012210200927357,3,Low-Carb,Low-Protein,0.5786087881747871
Daun ubi kuning segar,0.0613861386138613,0.003,0.0211428571428571,0.0171561051004636,1,Low-Carb,Low-Protein,0.5750221144099742
Kacang uci kering,0.3544554455445544,0.024,0.1337142857142857,0.0936630602782071,1,High-Carb,High-Protein,0.5737724579392047
Kuda daging segar,0.1118811881188118,0.0409999999999999,0.1034285714285714,0.0013910355486862,3,Low-Carb,High-Protein,0.5704179373886157
Daun Singkong lodeh,0.0544554455445544,0.005,0.0228571428571428,0.0131375579598145,1,Low-Carb,Low-Protein,0.5691649630638946
Sop kaki sapi masakan,0.0673267326732673,0.019,0.0514285714285714,0.0057187017001545,3,Low-Carb,High-Protein,0.5665907882840736
Kacang Panjang,0.0435643564356435,0.003,0.0154285714285714,0.0120556414219474,1,Low-Carb,Low-Protein,0.5620110760872086
Kerupuk Ikan berpati,0.3386138613861386,0.004,0.0914285714285714,0.1013910355486862,3,High-Carb,High-Protein,0.5576235083254
Ikan Belut Segar mentah,0.0811881188118811,0.01,0.0382857142857142,0.0168469860896445,3,Low-Carb,High-Protein,0.5558959259052094
Kopi bagian yang larut,0.3485148514851485,0.013,0.0994285714285714,0.106646058732612,2,High-Carb,High-Protein,0.5539909571929786
Sapi babat segar,0.1069306930693069,0.042,0.1005714285714285,0.0,3,Low-Carb,High-Protein,0.5477462003100045
Bunga pepaya segar,0.0445544554455445,0.003,0.0148571428571428,0.0125193199381761,4,Low-Carb,Low-Protein,0.5471038855188388
Daging Kuda,0.1168316831683168,0.0409999999999999,0.1034285714285714,0.0013910355486862,3,Low-Carb,High-Protein,0.5462478926835482
black tea,0.0019801980198019,0.0,0.0,0.001081916537867,2,Low-Carb,Low-Protein,0.546092075124919
Kacang hijau var. bakti kering,0.3465346534653465,0.018,0.0977142857142857,0.1092735703245749,1,High-Carb,High-Protein,0.545363382234952
Daun talas rebus,0.0267326732673267,0.002,0.0074285714285714,0.0091190108191653,1,Low-Carb,Low-Protein,0.5441669800579343
Daun Tales rebus,0.0267326732673267,0.002,0.0074285714285714,0.0091190108191653,2,Low-Carb,Low-Protein,0.5441669800579343
Ikan balong segar,0.1059405940594059,0.039,0.0942857142857142,0.0023183925811437,3,Low-Carb,High-Protein,0.5437345678842331
Kacang Panjang biji,0.3534653465346534,0.015,0.0988571428571428,0.1081916537867078,1,High-Carb,High-Protein,0.5433297922890727
lotus seeds raw,0.0247524752475247,0.001,0.0068571428571428,0.0075734157650695,4,Low-Carb,Low-Protein,0.5425726484023826
Kacang lebui /iris kering,0.3425742574257426,0.015,0.0942857142857142,0.102936630602782,1,High-Carb,High-Protein,0.5319191650260824
